200.31	2.80
200.78	2.81
201.25	2.82
201.72	2.83
202.19	2.84
202.66	2.85
203.13	2.86
203.60	2.86
204.07	2.87
204.54	2.88
205.01	2.89
205.48	2.90
205.95	2.91
206.42	2.92
206.89	2.93
207.36	2.94
207.83	2.95
208.30	2.96
208.77	2.97
209.24	2.97
209.71	2.98
210.18	2.99
210.65	3.00
211.12	3.01
211.59	3.02
212.06	3.03
212.53	3.04
213.00	3.05
213.47	3.06
213.94	3.07
214.41	3.08
214.88	3.09
215.35	3.10
215.82	3.11
216.29	3.12
216.76	3.13
217.23	3.14
217.70	3.15
218.17	3.16
218.64	3.17
219.11	3.18
219.58	3.19
220.05	3.21
220.52	3.22
220.99	3.23
221.45	3.24
221.92	3.25
222.39	3.26
222.86	3.27
223.33	3.28
223.80	3.29
224.27	3.31
224.74	3.32
225.21	3.33
225.68	3.34
226.15	3.36
226.61	3.37
227.08	3.38
227.55	3.39
228.02	3.40
228.49	3.41
228.96	3.42
229.43	3.42
229.90	3.43
230.37	3.43
230.83	3.43
231.30	3.43
231.77	3.42
232.24	3.42
232.71	3.42
233.18	3.42
233.65	3.41
234.11	3.41
234.58	3.41
235.05	3.41
235.52	3.41
235.99	3.41
236.46	3.41
236.93	3.41
237.39	3.41
237.86	3.42
238.33	3.42
238.80	3.43
239.27	3.43
239.73	3.44
240.20	3.44
240.67	3.45
241.14	3.46
241.61	3.46
242.08	3.47
242.54	3.48
243.01	3.49
243.48	3.50
243.95	3.51
244.41	3.52
244.88	3.53
245.35	3.54
245.82	3.55
246.29	3.56
246.75	3.57
247.22	3.58
247.69	3.59
248.16	3.61
248.62	3.62
249.09	3.63
249.56	3.65
250.03	3.66
250.49	3.68
250.96	3.69
251.43	3.71
251.90	3.73
252.36	3.74
252.83	3.76
253.30	3.78
253.77	3.80
254.23	3.82
254.70	3.84
255.17	3.86
255.64	3.88
256.10	3.90
256.57	3.92
257.04	3.94
257.50	3.96
257.97	3.98
258.44	4.01
258.90	4.03
259.37	4.05
259.84	4.08
260.31	4.10
260.77	4.13
261.24	4.15
261.71	4.18
262.17	4.21
262.64	4.23
263.11	4.26
263.57	4.29
264.04	4.31
264.51	4.34
264.97	4.37
265.44	4.40
265.91	4.43
266.37	4.46
266.84	4.49
267.31	4.52
267.77	4.55
268.24	4.58
268.70	4.61
269.17	4.64
269.64	4.67
270.10	4.70
270.57	4.74
271.04	4.77
271.50	4.80
271.97	4.83
272.43	4.87
272.90	4.90
273.37	4.94
273.83	4.97
274.30	5.00
274.77	5.04
275.23	5.07
275.70	5.10
276.16	5.13
276.63	5.15
277.09	5.18
277.56	5.20
278.03	5.22
278.49	5.24
278.96	5.26
279.42	5.28
279.89	5.29
280.36	5.31
280.82	5.33
281.29	5.34
281.75	5.36
282.22	5.37
282.68	5.39
283.15	5.40
283.61	5.42
284.08	5.43
284.55	5.44
285.01	5.45
285.48	5.46
285.94	5.46
286.41	5.46
286.87	5.46
287.34	5.45
287.80	5.44
288.27	5.42
288.73	5.39
289.20	5.37
289.66	5.33
290.13	5.30
290.59	5.26
291.06	5.21
291.52	5.16
291.99	5.11
292.45	5.06
292.92	5.01
293.38	4.95
293.85	4.90
294.31	4.84
294.78	4.78
295.24	4.73
295.71	4.67
296.17	4.62
296.64	4.57
297.10	4.52
297.57	4.47
298.03	4.42
298.49	4.37
298.96	4.33
299.42	4.28
299.89	4.24
300.35	4.20
300.82	4.16
301.28	4.12
301.75	4.08
302.21	4.05
302.67	4.02
303.14	3.98
303.60	3.95
304.07	3.92
304.53	3.89
305.00	3.87
305.46	3.84
305.92	3.81
306.39	3.79
306.85	3.76
307.32	3.74
307.78	3.72
308.24	3.70
308.71	3.68
309.17	3.66
309.64	3.64
310.10	3.62
310.56	3.60
311.03	3.58
311.49	3.56
311.96	3.55
312.42	3.53
312.88	3.51
313.35	3.50
313.81	3.48
314.27	3.47
314.74	3.45
315.20	3.44
315.67	3.43
316.13	3.41
316.59	3.40
317.06	3.39
317.52	3.38
317.98	3.36
318.45	3.35
318.91	3.34
319.37	3.33
319.84	3.32
320.30	3.31
320.76	3.29
321.23	3.28
321.69	3.27
322.15	3.26
322.62	3.25
323.08	3.24
323.54	3.23
324.00	3.22
324.47	3.21
324.93	3.21
325.39	3.20
325.86	3.19
326.32	3.18
326.78	3.17
327.25	3.16
327.71	3.15
328.17	3.14
328.63	3.14
329.10	3.13
329.56	3.12
330.02	3.11
330.48	3.11
330.95	3.10
331.41	3.09
331.87	3.08
332.34	3.08
332.80	3.07
333.26	3.06
333.72	3.06
334.19	3.05
334.65	3.05
335.11	3.04
335.57	3.03
336.04	3.03
336.50	3.02
336.96	3.02
337.42	3.01
337.88	3.01
338.35	3.00
338.81	3.00
339.27	2.99
339.73	2.99
340.20	2.98
340.66	2.98
341.12	2.98
341.58	2.97
342.04	2.97
342.51	2.97
342.97	2.96
343.43	2.96
343.89	2.96
344.35	2.96
344.81	2.95
345.28	2.95
345.74	2.95
346.20	2.95
346.66	2.95
347.12	2.94
347.59	2.94
348.05	2.94
348.51	2.94
348.97	2.94
349.43	2.94
349.89	2.94
350.36	2.94
350.82	2.94
351.28	2.94
351.74	2.95
352.20	2.95
352.66	2.95
353.12	2.95
353.59	2.95
354.05	2.96
354.51	2.96
354.97	2.96
355.43	2.96
355.89	2.97
356.35	2.97
356.81	2.97
357.27	2.97
357.74	2.98
358.20	2.98
358.66	2.98
359.12	2.97
359.58	2.97
360.04	2.97
360.50	2.96
360.96	2.95
361.42	2.94
361.88	2.92
362.35	2.90
362.81	2.88
363.27	2.86
363.73	2.83
364.19	2.79
364.65	2.76
365.11	2.72
365.57	2.67
366.03	2.63
366.49	2.57
366.95	2.52
367.41	2.46
367.87	2.40
368.33	2.34
368.79	2.27
369.25	2.21
369.72	2.14
370.18	2.07
370.64	2.01
371.10	1.94
371.56	1.87
372.02	1.80
372.48	1.74
372.94	1.68
373.40	1.61
373.86	1.55
374.32	1.49
374.78	1.43
375.24	1.38
375.70	1.32
376.16	1.27
376.62	1.22
377.08	1.18
377.54	1.13
378.00	1.09
378.46	1.05
378.92	1.00
379.38	0.97
379.84	0.93
380.30	0.89
380.76	0.86
381.22	0.83
381.68	0.80
382.14	0.77
382.60	0.74
383.06	0.72
383.52	0.69
383.97	0.67
384.43	0.65
384.89	0.62
385.35	0.60
385.81	0.58
386.27	0.56
386.73	0.55
387.19	0.53
387.65	0.51
388.11	0.50
388.57	0.48
389.03	0.47
389.49	0.46
389.95	0.45
390.41	0.43
390.87	0.42
391.32	0.41
391.78	0.40
392.24	0.39
392.70	0.38
393.16	0.38
393.62	0.37
394.08	0.36
394.54	0.35
395.00	0.35
395.46	0.34
395.91	0.33
396.37	0.33
396.83	0.32
397.29	0.31
397.75	0.31
398.21	0.30
398.67	0.30
399.13	0.29
399.58	0.29
400.04	0.29
400.50	0.28
400.96	0.28
401.42	0.27
401.88	0.27
402.34	0.27
402.79	0.26
403.25	0.26
403.71	0.25
404.17	0.25
404.63	0.25
405.09	0.24
405.55	0.24
406.00	0.24
406.46	0.23
406.92	0.23
407.38	0.23
407.84	0.23
408.29	0.22
408.75	0.22
409.21	0.22
409.67	0.21
410.13	0.21
410.59	0.21
411.04	0.21
411.50	0.20
411.96	0.20
412.42	0.20
412.88	0.20
413.33	0.19
413.79	0.19
414.25	0.19
414.71	0.19
415.16	0.18
415.62	0.18
416.08	0.18
416.54	0.18
417.00	0.17
417.45	0.17
417.91	0.17
418.37	0.17
418.83	0.17
419.28	0.16
419.74	0.16
420.20	0.16
420.66	0.16
421.11	0.16
421.57	0.15
422.03	0.15
422.49	0.15
422.94	0.15
423.40	0.15
423.86	0.14
424.31	0.14
424.77	0.14
425.23	0.14
425.69	0.14
426.14	0.14
426.60	0.13
427.06	0.13
427.51	0.13
427.97	0.13
428.43	0.13
428.89	0.13
429.34	0.12
429.80	0.12
430.26	0.12
430.71	0.12
431.17	0.12
431.63	0.12
432.08	0.12
432.54	0.11
433.00	0.11
433.45	0.11
433.91	0.11
434.37	0.11
434.82	0.11
435.28	0.11
435.74	0.10
436.19	0.10
436.65	0.10
437.11	0.10
437.56	0.10
438.02	0.10
438.48	0.10
438.93	0.10
439.39	0.10
439.85	0.09
440.30	0.09
440.76	0.09
441.21	0.09
441.67	0.09
442.13	0.09
442.58	0.09
443.04	0.09
443.50	0.09
443.95	0.09
444.41	0.08
444.86	0.08
445.32	0.08
445.78	0.08
446.23	0.08
446.69	0.08
447.14	0.08
447.60	0.08
448.06	0.08
448.51	0.08
448.97	0.08
449.42	0.07
449.88	0.07
450.34	0.07
450.79	0.07
451.25	0.07
451.70	0.07
452.16	0.07
452.61	0.07
453.07	0.07
453.52	0.07
453.98	0.07
454.44	0.07
454.89	0.07
455.35	0.07
455.80	0.07
456.26	0.06
456.71	0.06
457.17	0.06
457.62	0.06
458.08	0.06
458.53	0.06
458.99	0.06
459.44	0.06
459.90	0.06
460.36	0.06
460.81	0.06
461.27	0.06
461.72	0.06
462.18	0.06
462.63	0.06
463.09	0.06
463.54	0.06
464.00	0.06
464.45	0.06
464.91	0.05
465.36	0.05
465.82	0.05
466.27	0.05
466.73	0.05
467.18	0.05
467.63	0.05
468.09	0.05
468.54	0.05
469.00	0.05
469.45	0.05
469.91	0.05
470.36	0.05
470.82	0.05
471.27	0.05
471.73	0.05
472.18	0.05
472.64	0.05
473.09	0.05
473.54	0.05
474.00	0.05
474.45	0.05
474.91	0.05
475.36	0.05
475.82	0.05
476.27	0.05
476.72	0.05
477.18	0.05
477.63	0.04
478.09	0.04
478.54	0.04
479.00	0.04
479.45	0.04
479.90	0.04
480.36	0.04
480.81	0.04
481.27	0.04
481.72	0.04
482.17	0.04
482.63	0.04
483.08	0.04
483.54	0.04
483.99	0.04
484.44	0.04
484.90	0.04
485.35	0.04
485.80	0.04
486.26	0.04
486.71	0.04
487.17	0.04
487.62	0.04
488.07	0.04
488.53	0.04
488.98	0.04
489.43	0.04
489.89	0.04
490.34	0.04
490.79	0.04
491.25	0.04
491.70	0.04
492.15	0.04
492.61	0.04
493.06	0.04
493.51	0.04
493.97	0.04
494.42	0.04
494.87	0.04
495.33	0.04
495.78	0.04
496.23	0.04
496.69	0.04
497.14	0.04
497.59	0.04
498.04	0.04
498.50	0.04
498.95	0.04
499.40	0.04
499.86	0.04
500.31	0.04
500.76	0.04
501.22	0.04
501.67	0.03
502.12	0.03
502.57	0.03
503.03	0.03
503.48	0.03
503.93	0.03
504.38	0.03
504.84	0.03
505.29	0.03
505.74	0.03
506.19	0.03
506.65	0.03
507.10	0.03
507.55	0.03
508.00	0.03
508.46	0.03
508.91	0.03
509.36	0.03
509.81	0.03
510.27	0.03
510.72	0.03
511.17	0.03
511.62	0.03
512.08	0.03
512.53	0.03
512.98	0.03
513.43	0.03
513.88	0.03
514.34	0.03
514.79	0.03
515.24	0.03
515.69	0.03
516.14	0.03
516.60	0.03
517.05	0.03
517.50	0.03
517.95	0.03
518.40	0.03
518.85	0.03
519.31	0.03
519.76	0.03
520.21	0.03
520.66	0.03
521.11	0.03
521.56	0.03
522.02	0.03
522.47	0.03
522.92	0.03
523.37	0.03
523.82	0.03
524.27	0.03
524.73	0.03
525.18	0.03
525.63	0.03
526.08	0.03
526.53	0.03
526.98	0.03
527.43	0.03
527.88	0.03
528.34	0.03
528.79	0.03
529.24	0.03
529.69	0.03
530.14	0.03
530.59	0.03
531.04	0.03
531.49	0.03
531.95	0.03
532.40	0.03
532.85	0.03
533.30	0.03
533.75	0.03
534.20	0.03
534.65	0.03
535.10	0.03
535.55	0.03
536.00	0.03
536.45	0.03
536.90	0.03
537.36	0.03
537.81	0.03
538.26	0.03
538.71	0.03
539.16	0.03
539.61	0.03
540.06	0.03
540.51	0.03
540.96	0.03
541.41	0.03
541.86	0.03
542.31	0.03
542.76	0.03
543.21	0.03
543.66	0.03
544.11	0.03
544.56	0.03
545.01	0.03
545.46	0.03
545.91	0.03
546.36	0.03
546.81	0.03
547.26	0.03
547.71	0.03
548.16	0.03
548.61	0.03
549.06	0.03
549.51	0.03
549.96	0.03
550.41	0.03
550.86	0.03
551.31	0.03
551.76	0.02
552.21	0.02
552.66	0.02
553.11	0.02
553.56	0.02
554.01	0.02
554.46	0.02
554.91	0.02
555.36	0.02
555.81	0.02
556.26	0.02
556.71	0.02
557.16	0.02
557.61	0.02
558.06	0.02
558.51	0.02
558.96	0.02
559.41	0.02
559.86	0.02
560.31	0.02
560.75	0.02
561.20	0.02
561.65	0.02
562.10	0.02
562.55	0.02
563.00	0.02
563.45	0.02
563.90	0.02
564.35	0.02
564.80	0.02
565.25	0.02
565.70	0.02
566.14	0.02
566.59	0.02
567.04	0.02
567.49	0.02
567.94	0.02
568.39	0.02
568.84	0.02
569.29	0.02
569.74	0.02
570.18	0.02
570.63	0.02
571.08	0.02
571.53	0.02
571.98	0.02
572.43	0.02
572.88	0.02
573.32	0.02
573.77	0.02
574.22	0.02
574.67	0.02
575.12	0.02
575.57	0.02
576.01	0.02
576.46	0.02
576.91	0.02
577.36	0.02
577.81	0.02
578.26	0.02
578.70	0.02
579.15	0.02
579.60	0.02
580.05	0.02
580.50	0.02
580.95	0.02
581.39	0.02
581.84	0.02
582.29	0.02
582.74	0.02
583.19	0.02
583.63	0.02
584.08	0.02
584.53	0.02
584.98	0.02
585.42	0.02
585.87	0.02
586.32	0.02
586.77	0.02
587.22	0.02
587.66	0.02
588.11	0.02
588.56	0.02
589.01	0.02
589.45	0.02
589.90	0.02
590.35	0.02
590.80	0.02
591.24	0.02
591.69	0.02
592.14	0.02
592.59	0.02
593.03	0.02
593.48	0.02
593.93	0.02
594.37	0.02
594.82	0.02
595.27	0.02
595.72	0.02
596.16	0.02
596.61	0.02
597.06	0.02
597.50	0.02
597.95	0.02
598.40	0.02
598.85	0.02
599.29	0.02
599.74	0.02
600.19	0.02
600.63	0.02
601.08	0.02
601.53	0.02
601.97	0.02
602.42	0.02
602.87	0.02
603.31	0.02
603.76	0.02
604.21	0.02
604.65	0.02
605.10	0.02
605.55	0.02
605.99	0.02
606.44	0.02
606.89	0.02
607.33	0.02
607.78	0.02
608.23	0.02
608.67	0.02
609.12	0.02
609.56	0.02
610.01	0.02
610.46	0.02
610.90	0.02
611.35	0.02
611.80	0.02
612.24	0.02
612.69	0.02
613.13	0.02
613.58	0.02
614.03	0.02
614.47	0.02
614.92	0.02
615.36	0.02
615.81	0.02
616.26	0.02
616.70	0.02
617.15	0.02
617.59	0.02
618.04	0.02
618.48	0.02
618.93	0.02
619.38	0.02
619.82	0.02
620.27	0.02
620.71	0.02
621.16	0.02
621.60	0.02
622.05	0.02
622.50	0.02
622.94	0.02
623.39	0.02
623.83	0.02
624.28	0.02
624.72	0.02
625.17	0.02
625.61	0.02
626.06	0.02
626.50	0.02
626.95	0.02
627.39	0.02
627.84	0.02
628.28	0.02
628.73	0.01
629.17	0.01
629.62	0.01
630.06	0.01
630.51	0.01
630.95	0.01
631.40	0.01
631.84	0.01
632.29	0.01
632.73	0.01
633.18	0.01
633.62	0.01
634.07	0.01
634.51	0.01
634.96	0.01
635.40	0.01
635.85	0.01
636.29	0.01
636.74	0.01
637.18	0.01
637.62	0.01
638.07	0.01
638.51	0.01
638.96	0.01
639.40	0.01
639.85	0.01
640.29	0.01
640.74	0.01
641.18	0.01
641.62	0.01
642.07	0.01
642.51	0.01
642.96	0.01
643.40	0.01
643.85	0.01
644.29	0.01
644.73	0.01
645.18	0.01
645.62	0.01
646.07	0.01
646.51	0.01
646.95	0.01
647.40	0.01
647.84	0.01
648.28	0.01
648.73	0.01
649.17	0.01
649.62	0.01
650.06	0.01
650.50	0.01
650.95	0.01
651.39	0.01
651.83	0.01
652.28	0.01
652.72	0.01
653.16	0.01
653.61	0.01
654.05	0.01
654.50	0.01
654.94	0.01
655.38	0.01
655.83	0.01
656.27	0.01
656.71	0.01
657.15	0.01
657.60	0.01
658.04	0.01
658.48	0.01
658.93	0.01
659.37	0.01
659.81	0.01
660.26	0.01
660.70	0.01
661.14	0.01
661.59	0.01
662.03	0.01
662.47	0.01
662.91	0.01
663.36	0.01
663.80	0.01
664.24	0.01
664.69	0.01
665.13	0.01
665.57	0.01
666.01	0.01
666.46	0.01
666.90	0.01
667.34	0.01
667.78	0.01
668.23	0.01
668.67	0.01
669.11	0.01
669.55	0.01
670.00	0.01
670.44	0.01
670.88	0.01
671.32	0.01
671.77	0.01
672.21	0.01
672.65	0.01
673.09	0.01
673.53	0.01
673.98	0.01
674.42	0.01
674.86	0.01
675.30	0.01
675.74	0.01
676.19	0.01
676.63	0.01
677.07	0.01
677.51	0.01
677.95	0.01
678.40	0.01
678.84	0.01
679.28	0.01
679.72	0.01
680.16	0.01
680.60	0.01
681.05	0.01
681.49	0.01
681.93	0.01
682.37	0.01
682.81	0.01
683.25	0.01
683.70	0.01
684.14	0.01
684.58	0.01
685.02	0.01
685.46	0.01
685.90	0.01
686.34	0.01
686.78	0.01
687.23	0.01
687.67	0.01
688.11	0.01
688.55	0.01
688.99	0.01
689.43	0.01
689.87	0.01
690.31	0.01
690.75	0.01
691.20	0.01
691.64	0.01
692.08	0.01
692.52	0.01
692.96	0.01
693.40	0.01
693.84	0.01
694.28	0.01
694.72	0.01
695.16	0.01
695.60	0.01
696.04	0.01
696.48	0.01
696.93	0.01
697.37	0.01
